X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
12.75,-1.5,0,-3.61E-02,-0.18207,-1.48E-04
13.5,-1.875,0,-4.74E-02,-0.20244,-1.78E-04
13.5,-1.5,0.2,-3.79E-02,-0.20214,-3.03E-08
11.25,-1.5,0,-3.23E-02,-0.14471,-1.55E-04
12,-1.875,0,-4.28E-02,-0.16324,-1.84E-04
12,-1.5,0.2,-3.42E-02,-0.16293,-2.42E-08
9.75,-1.5,0,-2.84E-02,-0.11117,-1.63E-04
10.5,-1.875,0,-3.80E-02,-0.12779,-1.89E-04
10.5,-1.5,0.2,-3.04E-02,-0.12746,-1.88E-08
8.25,-1.5,0,-2.43E-02,-8.16E-02,-1.71E-04
9,-1.875,0,-3.30E-02,-9.62E-02,-1.92E-04
9,-1.5,0.2,-2.64E-02,-9.59E-02,-1.40E-08
6.75,-1.5,0,-2.01E-02,-5.62E-02,-1.82E-04
7.5,-1.875,0,-2.78E-02,-6.87E-02,-1.93E-04
7.5,-1.5,0.2,-2.22E-02,-6.84E-02,-9.82E-09
5.25,-1.5,0,-1.56E-02,-3.51E-02,-1.97E-04
6,-1.875,0,-2.24E-02,-4.55E-02,-1.88E-04
6,-1.5,0.2,-1.79E-02,-4.51E-02,-6.38E-09
3.75,-1.5,0,-1.11E-02,-1.84E-02,-2.19E-04
4.5,-1.875,0,-1.68E-02,-2.66E-02,-1.76E-04
4.5,-1.5,0.2,-1.34E-02,-2.62E-02,-3.64E-09
2.25,-1.5,0,-6.43E-03,-6.70E-03,-2.53E-04
3,-1.875,0,-1.10E-02,-1.23E-02,-1.51E-04
3,-1.5,0.2,-8.75E-03,-1.19E-02,-1.64E-09
1.5,-1.875,0,-5.28E-03,-3.07E-03,-1.00E-04
1.5,-1.5,0.2,-4.21E-03,-2.89E-03,-4.01E-10
45.75,-2.25,0,-0.11834,-1.6564,-4.19E-06
46.5,-2.625,0,-0.1383,-1.6975,6.17E-06
47.25,-2.25,0,-0.11852,-1.7385,1.88E-05
46.5,-2.25,0.2,-0.11844,-1.6975,-2.68E-07
44.25,-2.25,0,-0.118,-1.5743,-2.01E-05
45,-2.625,0,-0.13802,-1.6153,-1.58E-05
45,-2.25,0.2,-0.1182,-1.6153,-2.55E-07
42.75,-2.25,0,-0.11739,-1.4926,-3.20E-05
43.5,-2.625,0,-0.13746,-1.5334,-3.12E-05
43.5,-2.25,0.2,-0.11773,-1.5334,-2.42E-07
41.25,-2.25,0,-0.1165,-1.4115,-4.22E-05
42,-2.625,0,-0.13657,-1.4521,-4.36E-05
42,-2.25,0.2,-0.11698,-1.452,-2.29E-07
39.75,-2.25,0,-0.11535,-1.3312,-5.18E-05
40.5,-2.625,0,-0.13537,-1.3713,-5.49E-05
40.5,-2.25,0.2,-0.11596,-1.3713,-2.16E-07
38.25,-2.25,0,-0.11395,-1.2516,-6.12E-05
39,-2.625,0,-0.13388,-1.2914,-6.59E-05
39,-2.25,0.2,-0.11468,-1.2913,-2.03E-07
36.75,-2.25,0,-0.11231,-1.1731,-7.05E-05
37.5,-2.625,0,-0.13211,-1.2124,-7.68E-05
37.5,-2.25,0.2,-0.11316,-1.2123,-1.91E-07
35.25,-2.25,0,-0.11044,-1.0958,-7.99E-05
36,-2.625,0,-0.13006,-1.1345,-8.77E-05
36,-2.25,0.2,-0.11141,-1.1343,-1.78E-07
33.75,-2.25,0,-0.10833,-1.0198,-8.92E-05
34.5,-2.625,0,-0.12774,-1.0578,-9.86E-05
34.5,-2.25,0.2,-0.10942,-1.0576,-1.66E-07
32.25,-2.25,0,-0.10599,-0.94529,-9.86E-05
33,-2.625,0,-0.12514,-0.98254,-1.10E-04
33,-2.25,0.2,-0.10719,-0.98236,-1.54E-07
30.75,-2.25,0,-0.10341,-0.87242,-1.08E-04
31.5,-2.625,0,-0.12227,-0.90885,-1.20E-04
31.5,-2.25,0.2,-0.10473,-0.90864,-1.42E-07
29.25,-2.25,0,-0.1006,-0.80134,-1.17E-04
30,-2.625,0,-0.11912,-0.83687,-1.31E-04
30,-2.25,0.2,-0.10203,-0.83665,-1.31E-07
27.75,-2.25,0,-9.76E-02,-0.73221,-1.27E-04
28.5,-2.625,0,-0.11571,-0.76677,-1.42E-04
28.5,-2.25,0.2,-9.91E-02,-0.76653,-1.20E-07
26.25,-2.25,0,-9.43E-02,-0.6652,-1.36E-04
27,-2.625,0,-0.11201,-0.6987,-1.53E-04
27,-2.25,0.2,-9.59E-02,-0.69844,-1.09E-07
24.75,-2.25,0,-9.08E-02,-0.60045,-1.45E-04
25.5,-2.625,0,-0.10805,-0.63281,-1.64E-04
25.5,-2.25,0.2,-9.25E-02,-0.63254,-9.82E-08
23.25,-2.25,0,-8.70E-02,-0.53812,-1.55E-04
24,-2.625,0,-0.10381,-0.56928,-1.75E-04
24,-2.25,0.2,-8.89E-02,-0.56898,-8.81E-08
21.75,-2.25,0,-8.30E-02,-0.47837,-1.64E-04
22.5,-2.625,0,-9.93E-02,-0.50824,-1.86E-04
22.5,-2.25,0.2,-8.50E-02,-0.50792,-7.84E-08
20.25,-2.25,0,-7.88E-02,-0.42135,-1.74E-04
21,-2.625,0,-9.45E-02,-0.44985,-1.97E-04
21,-2.25,0.2,-8.09E-02,-0.44952,-6.92E-08
18.75,-2.25,0,-7.43E-02,-0.36723,-1.83E-04
19.5,-2.625,0,-8.95E-02,-0.39428,-2.08E-04
19.5,-2.25,0.2,-7.66E-02,-0.39393,-6.04E-08
17.25,-2.25,0,-6.97E-02,-0.31615,-1.93E-04
18,-2.625,0,-8.41E-02,-0.34168,-2.18E-04
18,-2.25,0.2,-7.20E-02,-0.34131,-5.21E-08
15.75,-2.25,0,-6.47E-02,-0.26827,-2.02E-04
16.5,-2.625,0,-7.85E-02,-0.2922,-2.29E-04
16.5,-2.25,0.2,-6.72E-02,-0.29181,-4.43E-08
14.25,-2.25,0,-5.96E-02,-0.22376,-2.12E-04
15,-2.625,0,-7.26E-02,-0.24601,-2.39E-04
15,-2.25,0.2,-6.22E-02,-0.2456,-3.70E-08
12.75,-2.25,0,-5.42E-02,-0.18276,-2.22E-04
13.5,-2.625,0,-6.65E-02,-0.20325,-2.49E-04
13.5,-2.25,0.2,-5.69E-02,-0.20282,-3.03E-08
11.25,-2.25,0,-4.86E-02,-0.14543,-2.32E-04
12,-2.625,0,-6.01E-02,-0.16408,-2.57E-04
12,-2.25,0.2,-5.14E-02,-0.16364,-2.42E-08
9.75,-2.25,0,-4.27E-02,-0.11193,-2.44E-04
10.5,-2.625,0,-5.34E-02,-0.12867,-2.65E-04
10.5,-2.25,0.2,-4.57E-02,-0.1282,-1.88E-08
8.25,-2.25,0,-3.66E-02,-8.24E-02,-2.57E-04
9,-2.625,0,-4.64E-02,-9.72E-02,-2.69E-04
9,-2.25,0.2,-3.97E-02,-9.67E-02,-1.40E-08
6.75,-2.25,0,-3.02E-02,-5.70E-02,-2.73E-04
7.5,-2.625,0,-3.91E-02,-6.97E-02,-2.69E-04
7.5,-2.25,0.2,-3.34E-02,-6.92E-02,-9.81E-09
5.25,-2.25,0,-2.36E-02,-3.59E-02,-2.95E-04
6,-2.625,0,-3.15E-02,-4.65E-02,-2.63E-04
6,-2.25,0.2,-2.69E-02,-4.59E-02,-6.36E-09
3.75,-2.25,0,-1.67E-02,-1.93E-02,-3.28E-04
4.5,-2.625,0,-2.37E-02,-2.76E-02,-2.44E-04
4.5,-2.25,0.2,-2.02E-02,-2.70E-02,-3.62E-09
2.25,-2.25,0,-9.74E-03,-7.33E-03,-3.79E-04
3,-2.625,0,-1.56E-02,-1.32E-02,-2.08E-04
3,-2.25,0.2,-1.33E-02,-1.27E-02,-1.63E-09
1.5,-2.625,0,-7.48E-03,-3.63E-03,-1.38E-04
1.5,-2.25,0.2,-6.37E-03,-3.34E-03,-3.99E-10
45.75,-3,0,-0.1581,-1.6564,-8.28E-06
46.5,-3.375,0,-0.17822,-1.6977,3.76E-06
47.25,-3,0,-0.15833,-1.7388,2.22E-05
46.5,-3,0.2,-0.15823,-1.6976,-2.68E-07
44.25,-3,0,-0.15761,-1.5744,-2.83E-05
45,-3.375,0,-0.17784,-1.6154,-2.30E-05
45,-3,0.2,-0.1579,-1.6154,-2.55E-07
42.75,-3,0,-0.15677,-1.4928,-4.33E-05
43.5,-3.375,0,-0.17707,-1.5336,-4.13E-05
43.5,-3,0.2,-0.15724,-1.5335,-2.42E-07
41.25,-3,0,-0.15556,-1.4117,-5.64E-05
42,-3.375,0,-0.17589,-1.4522,-5.64E-05
42,-3,0.2,-0.15621,-1.4522,-2.29E-07
39.75,-3,0,-0.15402,-1.3314,-6.90E-05
40.5,-3.375,0,-0.17433,-1.3716,-7.07E-05
40.5,-3,0.2,-0.15483,-1.3714,-2.16E-07
38.25,-3,0,-0.15215,-1.2519,-8.15E-05
39,-3.375,0,-0.17241,-1.2917,-8.47E-05
39,-3,0.2,-0.15312,-1.2915,-2.04E-07
36.75,-3,0,-0.14996,-1.1734,-9.40E-05
37.5,-3.375,0,-0.17013,-1.2127,-9.87E-05
37.5,-3,0.2,-0.1511,-1.2125,-1.91E-07
35.25,-3,0,-0.14746,-1.0962,-1.06E-04
36,-3.375,0,-0.16749,-1.1348,-1.13E-04
36,-3,0.2,-0.14875,-1.1346,-1.79E-07
33.75,-3,0,-0.14465,-1.0202,-1.19E-04
34.5,-3.375,0,-0.1645,-1.0582,-1.27E-04
34.5,-3,0.2,-0.1461,-1.058,-1.66E-07
32.25,-3,0,-0.14153,-0.94572,-1.31E-04
33,-3.375,0,-0.16116,-0.98301,-1.41E-04
33,-3,0.2,-0.14313,-0.98277,-1.54E-07
30.75,-3,0,-0.13809,-0.87289,-1.44E-04
31.5,-3.375,0,-0.15747,-0.90936,-1.55E-04
31.5,-3,0.2,-0.13985,-0.90909,-1.43E-07
29.25,-3,0,-0.13434,-0.80185,-1.56E-04
30,-3.375,0,-0.15343,-0.83743,-1.69E-04
30,-3,0.2,-0.13625,-0.83714,-1.31E-07
27.75,-3,0,-0.13028,-0.73277,-1.69E-04
28.5,-3.375,0,-0.14903,-0.76738,-1.83E-04
28.5,-3,0.2,-0.13235,-0.76706,-1.20E-07
26.25,-3,0,-0.1259,-0.66579,-1.81E-04
27,-3.375,0,-0.14429,-0.69935,-1.97E-04
27,-3,0.2,-0.12813,-0.69901,-1.09E-07
24.75,-3,0,-0.12121,-0.60108,-1.94E-04
25.5,-3.375,0,-0.13919,-0.63352,-2.11E-04
25.5,-3,0.2,-0.1236,-0.63315,-9.85E-08
23.25,-3,0,-0.11621,-0.5388,-2.06E-04
24,-3.375,0,-0.13374,-0.57003,-2.25E-04
24,-3,0.2,-0.11875,-0.56963,-8.83E-08
21.75,-3,0,-0.1109,-0.47909,-2.19E-04
22.5,-3.375,0,-0.12794,-0.50903,-2.39E-04
22.5,-3,0.2,-0.1136,-0.50862,-7.86E-08
20.25,-3,0,-0.10528,-0.42211,-2.31E-04
21,-3.375,0,-0.12179,-0.4507,-2.53E-04
21,-3,0.2,-0.10813,-0.45026,-6.93E-08
18.75,-3,0,-9.93E-02,-0.36803,-2.44E-04
19.5,-3.375,0,-0.11528,-0.39517,-2.67E-04
19.5,-3,0.2,-0.10235,-0.39471,-6.05E-08
17.25,-3,0,-9.31E-02,-0.31699,-2.57E-04
18,-3.375,0,-0.10843,-0.34262,-2.81E-04
18,-3,0.2,-9.63E-02,-0.34213,-5.21E-08
15.75,-3,0,-8.65E-02,-0.26916,-2.70E-04
16.5,-3.375,0,-0.10122,-0.29319,-2.94E-04
16.5,-3,0.2,-8.98E-02,-0.29267,-4.43E-08
14.25,-3,0,-7.97E-02,-0.22468,-2.83E-04
15,-3.375,0,-9.37E-02,-0.24704,-3.07E-04
15,-3,0.2,-8.31E-02,-0.2465,-3.70E-08
12.75,-3,0,-7.25E-02,-0.18372,-2.96E-04
13.5,-3.375,0,-8.58E-02,-0.20433,-3.20E-04
13.5,-3,0.2,-7.61E-02,-0.20376,-3.03E-08
11.25,-3,0,-6.50E-02,-0.14644,-3.10E-04
12,-3.375,0,-7.75E-02,-0.16521,-3.31E-04
12,-3,0.2,-6.88E-02,-0.16462,-2.42E-08
9.75,-3,0,-5.71E-02,-0.11298,-3.25E-04
10.5,-3.375,0,-6.89E-02,-0.12984,-3.40E-04
10.5,-3,0.2,-6.11E-02,-0.12923,-1.87E-08
8.25,-3,0,-4.90E-02,-8.35E-02,-3.42E-04
9,-3.375,0,-5.99E-02,-9.84E-02,-3.46E-04
9,-3,0.2,-5.31E-02,-9.77E-02,-1.39E-08
6.75,-3,0,-4.05E-02,-5.82E-02,-3.64E-04
7.5,-3.375,0,-5.06E-02,-7.10E-02,-3.46E-04
7.5,-3,0.2,-4.48E-02,-7.03E-02,-9.76E-09
5.25,-3,0,-3.17E-02,-3.71E-02,-3.92E-04
6,-3.375,0,-4.09E-02,-4.78E-02,-3.36E-04
6,-3,0.2,-3.62E-02,-4.71E-02,-6.31E-09
3.75,-3,0,-2.26E-02,-2.04E-02,-4.36E-04
4.5,-3.375,0,-3.08E-02,-2.89E-02,-3.11E-04
4.5,-3,0.2,-2.72E-02,-2.82E-02,-3.58E-09
2.25,-3,0,-1.32E-02,-8.27E-03,-5.05E-04
3,-3.375,0,-2.03E-02,-1.45E-02,-2.63E-04
3,-3,0.2,-1.79E-02,-1.38E-02,-1.60E-09
1.5,-3.375,0,-9.79E-03,-4.47E-03,-1.74E-04
1.5,-3,0.2,-8.62E-03,-4.04E-03,-3.92E-10
45.75,-3.75,0,-0.19812,-1.6565,-1.51E-05
46.5,-4.125,0,-0.21846,-1.6978,-2.77E-06
47.25,-3.75,0,-0.19841,-1.7391,2.26E-05
46.5,-3.75,0.2,-0.1983,-1.6978,-2.69E-07
44.25,-3.75,0,-0.19746,-1.5745,-3.76E-05
45,-4.125,0,-0.21793,-1.6155,-3.23E-05
45,-3.75,0.2,-0.19785,-1.6154,-2.56E-07
42.75,-3.75,0,-0.19635,-1.4929,-5.49E-05
43.5,-4.125,0,-0.21691,-1.5337,-5.20E-05
43.5,-3.75,0.2,-0.19696,-1.5336,-2.43E-07
41.25,-3.75,0,-0.19481,-1.4119,-7.08E-05
42,-4.125,0,-0.21542,-1.4525,-6.95E-05
42,-3.75,0.2,-0.19563,-1.4523,-2.30E-07
39.75,-3.75,0,-0.19287,-1.3317,-8.63E-05
40.5,-4.125,0,-0.2135,-1.3719,-8.65E-05
40.5,-3.75,0.2,-0.19389,-1.3717,-2.17E-07
38.25,-3.75,0,-0.19053,-1.2522,-1.02E-04
39,-4.125,0,-0.21114,-1.292,-1.03E-04
39,-3.75,0.2,-0.19175,-1.2918,-2.04E-07
36.75,-3.75,0,-0.18779,-1.1738,-1.17E-04
37.5,-4.125,0,-0.20834,-1.2131,-1.21E-04
37.5,-3.75,0.2,-0.18921,-1.2129,-1.91E-07
35.25,-3.75,0,-0.18467,-1.0966,-1.33E-04
36,-4.125,0,-0.20512,-1.1353,-1.38E-04
36,-3.75,0.2,-0.18628,-1.1351,-1.79E-07
33.75,-3.75,0,-0.18115,-1.0207,-1.49E-04
34.5,-4.125,0,-0.20147,-1.0588,-1.55E-04
34.5,-3.75,0.2,-0.18296,-1.0585,-1.67E-07
32.25,-3.75,0,-0.17725,-0.94628,-1.64E-04
33,-4.125,0,-0.19739,-0.9836,-1.72E-04
33,-3.75,0.2,-0.17925,-0.9833,-1.55E-07
30.75,-3.75,0,-0.17295,-0.87349,-1.80E-04
31.5,-4.125,0,-0.19288,-0.91001,-1.89E-04
31.5,-3.75,0.2,-0.17515,-0.90967,-1.43E-07
29.25,-3.75,0,-0.16826,-0.80251,-1.95E-04
30,-4.125,0,-0.18793,-0.83814,-2.06E-04
30,-3.75,0.2,-0.17065,-0.83777,-1.31E-07
27.75,-3.75,0,-0.16318,-0.73348,-2.11E-04
28.5,-4.125,0,-0.18256,-0.76814,-2.24E-04
28.5,-3.75,0.2,-0.16577,-0.76775,-1.20E-07
26.25,-3.75,0,-0.15771,-0.66656,-2.27E-04
27,-4.125,0,-0.17676,-0.70017,-2.41E-04
27,-3.75,0.2,-0.1605,-0.69975,-1.09E-07
24.75,-3.75,0,-0.15185,-0.6019,-2.42E-04
25.5,-4.125,0,-0.17053,-0.6344,-2.58E-04
25.5,-3.75,0.2,-0.15483,-0.63394,-9.86E-08
23.25,-3.75,0,-0.1456,-0.53967,-2.58E-04
24,-4.125,0,-0.16387,-0.57096,-2.75E-04
24,-3.75,0.2,-0.14878,-0.57048,-8.85E-08
21.75,-3.75,0,-0.13896,-0.48001,-2.74E-04
22.5,-4.125,0,-0.15678,-0.51003,-2.92E-04
22.5,-3.75,0.2,-0.14233,-0.50951,-7.87E-08
20.25,-3.75,0,-0.13193,-0.42309,-2.89E-04
21,-4.125,0,-0.14926,-0.45175,-3.09E-04
21,-3.75,0.2,-0.1355,-0.4512,-6.94E-08
18.75,-3.75,0,-0.12451,-0.36906,-3.05E-04
19.5,-4.125,0,-0.14131,-0.39629,-3.26E-04
19.5,-3.75,0.2,-0.12827,-0.39571,-6.06E-08
17.25,-3.75,0,-0.1167,-0.31807,-3.21E-04
18,-4.125,0,-0.13293,-0.34379,-3.43E-04
18,-3.75,0.2,-0.12065,-0.34318,-5.22E-08
15.75,-3.75,0,-0.10849,-0.27029,-3.37E-04
16.5,-4.125,0,-0.12413,-0.29442,-3.59E-04
16.5,-3.75,0.2,-0.11265,-0.29378,-4.44E-08
14.25,-3.75,0,-9.99E-02,-0.22587,-3.53E-04
15,-4.125,0,-0.11489,-0.24833,-3.75E-04
15,-3.75,0.2,-0.10425,-0.24766,-3.70E-08
12.75,-3.75,0,-9.09E-02,-0.18496,-3.70E-04
13.5,-4.125,0,-0.10522,-0.20567,-3.90E-04
13.5,-3.75,0.2,-9.55E-02,-0.20498,-3.03E-08
11.25,-3.75,0,-8.15E-02,-0.14773,-3.87E-04
12,-4.125,0,-9.51E-02,-0.16662,-4.04E-04
12,-3.75,0.2,-8.63E-02,-0.16589,-2.42E-08
9.75,-3.75,0,-7.18E-02,-0.11433,-4.06E-04
10.5,-4.125,0,-8.46E-02,-0.13131,-4.15E-04
10.5,-3.75,0.2,-7.67E-02,-0.13055,-1.87E-08
8.25,-3.75,0,-6.16E-02,-8.49E-02,-4.28E-04
9,-4.125,0,-7.36E-02,-9.99E-02,-4.22E-04
9,-3.75,0.2,-6.67E-02,-9.91E-02,-1.38E-08
6.75,-3.75,0,-5.10E-02,-5.96E-02,-4.54E-04
7.5,-4.125,0,-6.22E-02,-7.26E-02,-4.21E-04
7.5,-3.75,0.2,-5.64E-02,-7.18E-02,-9.67E-09
5.25,-3.75,0,-4.01E-02,-3.86E-02,-4.88E-04
6,-4.125,0,-5.04E-02,-4.94E-02,-4.07E-04
6,-3.75,0.2,-4.56E-02,-4.86E-02,-6.22E-09
3.75,-3.75,0,-2.86E-02,-2.19E-02,-5.40E-04
4.5,-4.125,0,-3.81E-02,-3.06E-02,-3.73E-04
4.5,-3.75,0.2,-3.44E-02,-2.97E-02,-3.51E-09
2.25,-3.75,0,-1.68E-02,-9.59E-03,-6.26E-04
3,-4.125,0,-2.54E-02,-1.61E-02,-3.06E-04
3,-3.75,0.2,-2.28E-02,-1.52E-02,-1.55E-09
1.5,-4.125,0,-1.23E-02,-5.69E-03,-1.96E-04
1.5,-3.75,0.2,-1.10E-02,-5.05E-03,-3.78E-10
45.75,-4.5,0,-0.23847,-1.6566,-2.50E-05
46.5,-4.875,0,-0.2591,-1.6979,-1.71E-05
47.25,-4.5,0,-0.23886,-1.7394,1.65E-05
46.5,-4.5,0.2,-0.23873,-1.6979,-2.69E-07
44.25,-4.5,0,-0.23757,-1.5746,-4.82E-05
45,-4.875,0,-0.25832,-1.6156,-4.31E-05
45,-4.5,0.2,-0.23808,-1.6156,-2.56E-07
42.75,-4.5,0,-0.23616,-1.4931,-6.69E-05
43.5,-4.875,0,-0.25701,-1.5339,-6.33E-05
43.5,-4.5,0.2,-0.23692,-1.5338,-2.43E-07
41.25,-4.5,0,-0.23429,-1.4122,-8.52E-05
42,-4.875,0,-0.25521,-1.4527,-8.25E-05
42,-4.5,0.2,-0.23528,-1.4526,-2.30E-07
39.75,-4.5,0,-0.23194,-1.332,-1.04E-04
40.5,-4.875,0,-0.25291,-1.3722,-1.02E-04
40.5,-4.5,0.2,-0.23317,-1.372,-2.17E-07
38.25,-4.5,0,-0.22913,-1.2527,-1.22E-04
39,-4.875,0,-0.25011,-1.2924,-1.22E-04
39,-4.5,0.2,-0.23059,-1.2922,-2.04E-07
36.75,-4.5,0,-0.22584,-1.1743,-1.41E-04
37.5,-4.875,0,-0.24681,-1.2136,-1.42E-04
37.5,-4.5,0.2,-0.22755,-1.2134,-1.92E-07
35.25,-4.5,0,-0.22209,-1.0972,-1.60E-04
36,-4.875,0,-0.243,-1.1359,-1.63E-04
36,-4.5,0.2,-0.22403,-1.1356,-1.79E-07
33.75,-4.5,0,-0.21788,-1.0213,-1.78E-04
34.5,-4.875,0,-0.23868,-1.0594,-1.83E-04
34.5,-4.5,0.2,-0.22004,-1.0591,-1.67E-07
32.25,-4.5,0,-0.21319,-0.94695,-1.97E-04
33,-4.875,0,-0.23386,-0.9843,-2.03E-04
33,-4.5,0.2,-0.21559,-0.98394,-1.55E-07
30.75,-4.5,0,-0.20803,-0.87424,-2.16E-04
31.5,-4.875,0,-0.22853,-0.91078,-2.24E-04
31.5,-4.5,0.2,-0.21067,-0.91038,-1.43E-07
29.25,-4.5,0,-0.20241,-0.80332,-2.35E-04
30,-4.875,0,-0.22269,-0.83898,-2.44E-04
30,-4.5,0.2,-0.20528,-0.83855,-1.32E-07
27.75,-4.5,0,-0.19631,-0.73435,-2.53E-04
28.5,-4.875,0,-0.21634,-0.76905,-2.64E-04
28.5,-4.5,0.2,-0.19942,-0.76858,-1.20E-07
26.25,-4.5,0,-0.18975,-0.66749,-2.72E-04
27,-4.875,0,-0.20949,-0.70116,-2.84E-04
27,-4.5,0.2,-0.19309,-0.70065,-1.09E-07
24.75,-4.5,0,-0.18272,-0.6029,-2.91E-04
25.5,-4.875,0,-0.20212,-0.63545,-3.05E-04
25.5,-4.5,0.2,-0.18629,-0.63491,-9.88E-08
23.25,-4.5,0,-0.17522,-0.54073,-3.10E-04
24,-4.875,0,-0.19425,-0.57209,-3.25E-04
24,-4.5,0.2,-0.17903,-0.57151,-8.86E-08
21.75,-4.5,0,-0.16725,-0.48114,-3.28E-04
22.5,-4.875,0,-0.18587,-0.51122,-3.45E-04
22.5,-4.5,0.2,-0.17129,-0.51061,-7.88E-08
20.25,-4.5,0,-0.15881,-0.42428,-3.47E-04
21,-4.875,0,-0.17699,-0.45302,-3.65E-04
21,-4.5,0.2,-0.16309,-0.45236,-6.95E-08
18.75,-4.5,0,-0.14991,-0.37031,-3.66E-04
19.5,-4.875,0,-0.16759,-0.39762,-3.85E-04
19.5,-4.5,0.2,-0.15442,-0.39693,-6.06E-08
17.25,-4.5,0,-0.14053,-0.31939,-3.85E-04
18,-4.875,0,-0.15769,-0.34519,-4.05E-04
18,-4.5,0.2,-0.14528,-0.34447,-5.22E-08
15.75,-4.5,0,-0.13069,-0.27168,-4.04E-04
16.5,-4.875,0,-0.14728,-0.29589,-4.25E-04
16.5,-4.5,0.2,-0.13567,-0.29513,-4.43E-08
14.25,-4.5,0,-0.12038,-0.22732,-4.24E-04
15,-4.875,0,-0.13636,-0.24987,-4.44E-04
15,-4.5,0.2,-0.12559,-0.24908,-3.70E-08
12.75,-4.5,0,-0.10959,-0.18648,-4.44E-04
13.5,-4.875,0,-0.12494,-0.20729,-4.62E-04
13.5,-4.5,0.2,-0.11505,-0.20646,-3.02E-08
11.25,-4.5,0,-9.83E-02,-0.14931,-4.65E-04
12,-4.875,0,-0.113,-0.1683,-4.78E-04
12,-4.5,0.2,-0.10403,-0.16743,-2.41E-08
9.75,-4.5,0,-8.66E-02,-0.11597,-4.88E-04
10.5,-4.875,0,-0.10056,-0.13307,-4.91E-04
10.5,-4.5,0.2,-9.25E-02,-0.13216,-1.86E-08
8.25,-4.5,0,-7.44E-02,-8.66E-02,-5.14E-04
9,-4.875,0,-8.76E-02,-0.10174,-4.99E-04
9,-4.5,0.2,-8.06E-02,-0.1008,-1.37E-08
6.75,-4.5,0,-6.18E-02,-6.14E-02,-5.46E-04
7.5,-4.875,0,-7.42E-02,-7.45E-02,-4.99E-04
7.5,-4.5,0.2,-6.82E-02,-7.35E-02,-9.55E-09
5.25,-4.5,0,-4.87E-02,-4.05E-02,-5.87E-04
6,-4.875,0,-6.02E-02,-5.14E-02,-4.82E-04
6,-4.5,0.2,-5.53E-02,-5.04E-02,-6.10E-09
3.75,-4.5,0,-3.50E-02,-2.38E-02,-6.48E-04
4.5,-4.875,0,-4.58E-02,-3.27E-02,-4.41E-04
4.5,-4.5,0.2,-4.19E-02,-3.16E-02,-3.40E-09
2.25,-4.5,0,-2.09E-02,-1.14E-02,-7.51E-04
3,-4.875,0,-3.08E-02,-1.82E-02,-3.56E-04
3,-4.5,0.2,-2.80E-02,-1.71E-02,-1.48E-09
1.5,-4.875,0,-1.53E-02,-7.53E-03,-2.24E-04
1.5,-4.5,0.2,-1.37E-02,-6.52E-03,-3.52E-10
45.75,-5.25,0,-0.27917,-1.6568,-4.04E-05
47.25,-5.25,0,-0.27983,-1.7396,3.24E-07
46.5,-5.625,0,-0.3002,-1.6981,-3.78E-05
46.5,-5.25,0.2,-0.2796,-1.698,-2.70E-07
44.25,-5.25,0,-0.27795,-1.5748,-5.92E-05
45,-5.625,0,-0.299,-1.6158,-5.79E-05
45,-5.25,0.2,-0.27863,-1.6157,-2.57E-07
42.75,-5.25,0,-0.27625,-1.4934,-7.92E-05
43.5,-5.625,0,-0.29739,-1.5342,-7.60E-05
43.5,-5.25,0.2,-0.27716,-1.534,-2.43E-07
41.25,-5.25,0,-0.27403,-1.4126,-9.96E-05
42,-5.625,0,-0.29527,-1.4531,-9.66E-05
42,-5.25,0.2,-0.2752,-1.4529,-2.31E-07
39.75,-5.25,0,-0.27128,-1.3324,-1.21E-04
40.5,-5.625,0,-0.29261,-1.3726,-1.19E-04
40.5,-5.25,0.2,-0.27272,-1.3724,-2.18E-07
38.25,-5.25,0,-0.268,-1.2532,-1.43E-04
39,-5.625,0,-0.28938,-1.2929,-1.41E-04
39,-5.25,0.2,-0.26971,-1.2927,-2.05E-07
36.75,-5.25,0,-0.26417,-1.1749,-1.64E-04
37.5,-5.625,0,-0.28557,-1.2142,-1.65E-04
37.5,-5.25,0.2,-0.26615,-1.2139,-1.92E-07
35.25,-5.25,0,-0.25979,-1.0978,-1.86E-04
36,-5.625,0,-0.28117,-1.1365,-1.88E-04
36,-5.25,0.2,-0.26205,-1.1362,-1.80E-07
33.75,-5.25,0,-0.25487,-1.022,-2.08E-04
34.5,-5.625,0,-0.27619,-1.0601,-2.11E-04
34.5,-5.25,0.2,-0.2574,-1.0597,-1.67E-07
32.25,-5.25,0,-0.2494,-0.94775,-2.30E-04
33,-5.625,0,-0.27063,-0.98512,-2.35E-04
33,-5.25,0.2,-0.2522,-0.9847,-1.55E-07
30.75,-5.25,0,-0.24339,-0.87511,-2.52E-04
31.5,-5.625,0,-0.26447,-0.91168,-2.58E-04
31.5,-5.25,0.2,-0.24646,-0.91122,-1.43E-07
29.25,-5.25,0,-0.23682,-0.80427,-2.74E-04
30,-5.625,0,-0.25773,-0.83997,-2.81E-04
30,-5.25,0.2,-0.24017,-0.83946,-1.32E-07
27.75,-5.25,0,-0.22971,-0.73538,-2.95E-04
28.5,-5.625,0,-0.25041,-0.77012,-3.05E-04
28.5,-5.25,0.2,-0.23334,-0.76957,-1.20E-07
